Total FP,Elements/Thread,num_fields,phase_limit,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
114688,1,1,2,85.4285,1,1792,7,3,64,49152,114688,1,0.105984,1024,1,2592,48,12,48,Tesla C2050,4,15,1,85.4285,194,8,19,0,256,1,2817720320,7,0,20,4,16,4,1,0.10605,1000,0,192,16,200,1,14,
172032,1,1,2,91.142,1,2688,7,3,64,49152,172032,1,0.0993392,1024,1,3456,32,12,48,Tesla C2050,4,15,1,91.142,194,8,15,0,384,1,2817720320,7,0,20,6,16,4,1,0.099402,1000,0,192,16,200,1,14,
229376,1,1,2,93.4268,1,3584,7,3,64,49152,229376,1,0.0969008,1024,1,4320,24,12,48,Tesla C2050,4,15,1,93.4268,194,8,12,0,512,1,2817720320,7,0,20,8,16,4,1,0.096971,1000,0,192,16,200,1,14,
86016,1,1,2,98.8197,1,1344,7,3,64,49152,86016,1,0.0916144,1024,1,2304,96,12,32,Tesla C2050,4,15,1,98.8197,194,8,22,0,192,1,2817720320,7,0,20,2,16,6,1,0.0916791,1000,0,192,16,200,1,14,
172032,1,1,2,90.1121,1,2688,7,3,64,49152,172032,1,0.10047,1024,1,3456,48,12,32,Tesla C2050,4,15,1,90.1121,194,8,15,0,384,1,2817720320,7,0,20,4,16,6,1,0.100538,1000,0,192,16,200,1,14,
258048,1,1,2,90.8559,1,4032,7,3,64,49152,258048,1,0.0996492,1024,1,4608,32,12,32,Tesla C2050,4,15,1,90.8559,194,8,11,0,576,1,2817720320,7,0,20,6,16,6,1,0.099715,1000,0,192,16,200,1,14,
344064,1,1,2,91.7727,1,5376,7,3,64,49152,344064,1,0.0986579,1024,1,5760,24,12,32,Tesla C2050,4,15,1,91.7727,194,8,9,0,768,1,2817720320,7,0,20,8,16,6,1,0.0987189,1000,0,192,16,200,1,14,
114688,1,1,2,85.5543,1,1792,7,3,64,49152,114688,1,0.105836,1024,1,2880,96,12,24,Tesla C2050,4,15,1,85.5543,194,8,18,0,256,1,2817720320,7,0,20,2,16,8,1,0.105894,1000,0,192,16,200,1,14,
229376,1,1,2,93.7692,1,3584,7,3,64,49152,229376,1,0.0965524,1024,1,4320,48,12,24,Tesla C2050,4,15,1,93.7692,194,8,12,0,512,1,2817720320,7,0,20,4,16,8,1,0.096617,1000,0,192,16,200,1,14,
344064,1,1,2,93.0612,1,5376,7,3,64,49152,344064,1,0.097282,1024,1,5760,32,12,24,Tesla C2050,4,15,1,93.0612,194,8,9,0,768,1,2817720320,7,0,20,6,16,8,1,0.097352,1000,0,192,16,200,1,14,
458752,1,1,2,75.7602,1,7168,7,3,64,49152,458752,1,0.11952,1024,1,7200,24,12,24,Tesla C2050,4,15,1,75.7602,194,8,7,0,1024,1,2817720320,7,0,20,8,16,8,1,0.119584,1000,0,192,16,200,1,14,
86016,1,1,2,89.558,1,1344,7,3,64,49152,86016,1,0.101089,1024,1,2496,48,8,96,Tesla C2050,4,15,1,89.558,194,8,20,0,192,1,2817720320,7,0,20,4,24,2,1,0.10116,1000,0,192,16,200,1,14,
129024,1,1,2,84.5974,1,2016,7,3,64,49152,129024,1,0.107027,1024,1,3328,32,8,96,Tesla C2050,4,15,1,84.5974,194,8,15,0,288,1,2817720320,7,0,20,6,24,2,1,0.107092,1000,0,192,16,200,1,14,
172032,1,1,2,89.0913,1,2688,7,3,64,49152,172032,1,0.101624,1024,1,4160,24,8,96,Tesla C2050,4,15,1,89.0913,194,8,12,0,384,1,2817720320,7,0,20,8,24,2,1,0.10169,1000,0,192,16,200,1,14,
86016,1,1,2,91.3118,1,1344,7,3,64,49152,86016,1,0.09915,1024,1,2496,96,8,48,Tesla C2050,4,15,1,91.3118,194,8,20,0,192,1,2817720320,7,0,20,2,24,4,1,0.0992172,1000,0,192,16,200,1,14,
172032,1,1,2,86.9235,1,2688,7,3,64,49152,172032,1,0.104162,1024,1,3744,48,8,48,Tesla C2050,4,15,1,86.9235,194,8,14,0,384,1,2817720320,7,0,20,4,24,4,1,0.104226,1000,0,192,16,200,1,14,
258048,1,1,2,91.7977,1,4032,7,3,64,49152,258048,1,0.0986299,1024,1,4992,32,8,48,Tesla C2050,4,15,1,91.7977,194,8,10,0,576,1,2817720320,7,0,20,6,24,4,1,0.0986919,1000,0,192,16,200,1,14,
344064,1,1,2,94.0507,1,5376,7,3,64,49152,344064,1,0.0962618,1024,1,6240,24,8,48,Tesla C2050,4,15,1,94.0507,194,8,8,0,768,1,2817720320,7,0,20,8,24,4,1,0.0963278,1000,0,192,16,200,1,14,
129024,1,1,2,90.4866,1,2016,7,3,64,49152,129024,1,0.100057,1024,1,3328,96,8,32,Tesla C2050,4,15,1,90.4866,194,8,15,0,288,1,2817720320,7,0,20,2,24,6,1,0.100122,1000,0,192,16,200,1,14,
258048,1,1,2,93.4278,1,4032,7,3,64,49152,258048,1,0.0969039,1024,1,4992,48,8,32,Tesla C2050,4,15,1,93.4278,194,8,10,0,576,1,2817720320,7,0,20,4,24,6,1,0.0969701,1000,0,192,16,200,1,14,
387072,1,1,2,76.7394,1,6048,7,3,64,49152,387072,1,0.117995,1024,1,6656,32,8,32,Tesla C2050,4,15,1,76.7394,194,8,8,0,864,1,2817720320,7,0,20,6,24,6,1,0.118058,1000,0,192,16,200,1,14,
172032,1,1,2,92.7593,1,2688,7,3,64,49152,172032,1,0.0976016,1024,1,4160,96,8,24,Tesla C2050,4,15,1,92.7593,194,8,12,0,384,1,2817720320,7,0,20,2,24,8,1,0.0976689,1000,0,192,16,200,1,14,
344064,1,1,2,94.9805,1,5376,7,3,64,49152,344064,1,0.0953193,1024,1,6240,48,8,24,Tesla C2050,4,15,1,94.9805,194,8,8,0,768,1,2817720320,7,0,20,4,24,8,1,0.0953848,1000,0,192,16,200,1,14,
114688,1,1,2,113.744,1,1792,7,3,64,49152,114688,1,0.0795813,1024,1,3264,48,6,96,Tesla C2050,4,15,1,113.744,194,8,16,0,256,1,2817720320,7,0,20,4,32,2,1,0.0796502,1000,0,192,16,200,1,14,
172032,1,1,2,103.303,1,2688,7,3,64,49152,172032,1,0.0876358,1024,1,4352,32,6,96,Tesla C2050,4,15,1,103.303,194,8,12,0,384,1,2817720320,7,0,20,6,32,2,1,0.0876999,1000,0,192,16,200,1,14,
229376,1,1,2,112.936,1,3584,7,3,64,49152,229376,1,0.0801535,1024,1,5440,24,6,96,Tesla C2050,4,15,1,112.936,194,8,10,0,512,1,2817720320,7,0,20,8,32,2,1,0.08022,1000,0,192,16,200,1,14,
229376,1,1,2,106.899,1,3584,7,3,64,49152,229376,1,0.084678,1024,1,4896,48,6,48,Tesla C2050,4,15,1,106.899,194,8,11,0,512,1,2817720320,7,0,20,4,32,4,1,0.0847499,1000,0,192,16,200,1,14,
344064,1,1,2,106.869,1,5376,7,3,64,49152,344064,1,0.0847108,1024,1,6528,32,6,48,Tesla C2050,4,15,1,106.869,194,8,8,0,768,1,2817720320,7,0,20,6,32,4,1,0.084774,1000,0,192,16,200,1,14,
458752,1,1,2,88.811,1,7168,7,3,64,49152,458752,1,0.101946,1024,1,8160,24,6,48,Tesla C2050,4,15,1,88.811,194,8,7,0,1024,1,2817720320,7,0,20,8,32,4,1,0.102011,1000,0,192,16,200,1,14,
172032,1,1,2,111.413,1,2688,7,3,64,49152,172032,1,0.0812399,1024,1,4352,96,6,32,Tesla C2050,4,15,1,111.413,194,8,12,0,384,1,2817720320,7,0,20,2,32,6,1,0.081316,1000,0,192,16,200,1,14,
344064,1,1,2,107.177,1,5376,7,3,64,49152,344064,1,0.084466,1024,1,6528,48,6,32,Tesla C2050,4,15,1,107.177,194,8,8,0,768,1,2817720320,7,0,20,4,32,6,1,0.0845301,1000,0,192,16,200,1,14,
229376,1,1,2,111.775,1,3584,7,3,64,49152,229376,1,0.0809877,1024,1,5440,96,6,24,Tesla C2050,4,15,1,111.775,194,8,10,0,512,1,2817720320,7,0,20,2,32,8,1,0.081053,1000,0,192,16,200,1,14,
458752,1,1,2,89.4423,1,7168,7,3,64,49152,458752,1,0.101224,1024,1,8160,48,6,24,Tesla C2050,4,15,1,89.4423,194,8,7,0,1024,1,2817720320,7,0,20,4,32,8,1,0.101291,1000,0,192,16,200,1,14,
57344,1,1,2,153.289,1,896,7,3,64,49152,10752,2,0.345635,1024,2,1440,99,33,99,Tesla C2050,4,15,1,28.7418,202,8,35,128,128,2,2817720320,7,0,20,4,8,4,0.1875,0.345694,1000,896,198,32,200,1,14,
86016,1,1,2,140.21,1,1344,7,3,64,49152,21504,2,0.258402,1024,2,1920,48,32,96,Tesla C2050,4,15,1,35.0526,196,8,26,192,192,2,2817720320,7,0,20,6,8,4,0.25,0.25846,1000,1344,192,32,200,1,14,
114688,1,1,2,133.695,1,1792,7,3,64,49152,32256,2,0.264182,1024,2,2400,33,33,99,Tesla C2050,4,15,1,37.6018,202,8,21,256,256,2,2817720320,7,0,20,8,8,4,0.28125,0.264239,1000,1792,198,32,200,1,14,
86016,1,1,2,141.396,1,1344,7,3,64,49152,21504,2,0.256232,1024,2,1920,96,32,48,Tesla C2050,4,15,1,35.349,196,8,26,192,192,2,2817720320,7,0,20,4,8,6,0.25,0.256293,1000,1344,192,32,200,1,14,
129024,1,1,2,133.849,1,2016,7,3,64,49152,43008,2,0.202995,1024,2,2560,48,32,48,Tesla C2050,4,15,1,44.6163,196,8,20,288,288,2,2817720320,7,0,20,6,8,6,0.333333,0.203058,1000,2016,192,32,200,1,14,
172032,1,1,2,131.172,1,2688,7,3,64,49152,64512,2,0.18411,1024,2,3200,32,32,48,Tesla C2050,4,15,1,49.1897,196,8,16,384,384,2,2817720320,7,0,20,8,8,6,0.375,0.184179,1000,2688,192,32,200,1,14,
114688,1,1,2,136.807,1,1792,7,3,64,49152,32256,2,0.25817,1024,2,2400,99,33,33,Tesla C2050,4,15,1,38.4769,202,8,21,256,256,2,2817720320,7,0,20,4,8,8,0.28125,0.258229,1000,1792,198,32,200,1,14,
172032,1,1,2,133.406,1,2688,7,3,64,49152,64512,2,0.181034,1024,2,3200,48,32,32,Tesla C2050,4,15,1,50.0273,196,8,16,384,384,2,2817720320,7,0,20,6,8,8,0.375,0.181095,1000,2688,192,32,200,1,14,
229376,1,1,2,135.519,1,3584,7,3,64,49152,96768,2,0.173727,1024,2,4000,33,33,33,Tesla C2050,4,15,1,57.172,202,8,13,512,512,2,2817720320,7,0,20,8,8,8,0.421875,0.173789,1000,3584,198,32,200,1,14,
114688,1,1,2,167.958,1,1792,7,3,64,49152,25088,2,0.262256,1024,2,2592,98,14,98,Tesla C2050,4,15,1,36.7409,200,8,19,256,256,2,2817720320,7,0,20,4,16,4,0.21875,0.262318,1000,1792,196,32,200,1,14,
172032,1,1,2,172.604,1,2688,7,3,64,49152,50176,2,0.191383,1024,2,3456,49,14,98,Tesla C2050,4,15,1,50.3427,200,8,15,384,384,2,2817720320,7,0,20,6,16,4,0.291667,0.191444,1000,2688,196,32,200,1,14,
229376,1,1,2,174.56,1,3584,7,3,64,49152,75264,2,0.105899,1024,2,4320,28,12,84,Tesla C2050,4,15,1,57.2774,172,8,12,512,512,2,2817720320,7,0,20,8,16,4,0.328125,0.105963,1000,3584,168,32,200,1,14,
172032,1,1,2,164.264,1,2688,7,3,64,49152,50176,2,0.201106,1024,2,3456,98,14,49,Tesla C2050,4,15,1,47.9104,200,8,15,384,384,2,2817720320,7,0,20,4,16,6,0.291667,0.201163,1000,2688,196,32,200,1,14,
258048,1,1,2,163.117,1,4032,7,3,64,49152,100352,2,0.151868,1024,2,4608,49,14,49,Tesla C2050,4,15,1,63.4342,200,8,11,576,576,2,2817720320,7,0,20,6,16,6,0.388889,0.151934,1000,4032,196,32,200,1,14,
344064,1,1,2,165.729,1,5376,7,3,64,49152,150528,2,0.0836388,1024,2,5760,28,12,42,Tesla C2050,4,15,1,72.5063,172,8,9,768,768,2,2817720320,7,0,20,8,16,6,0.4375,0.0837071,1000,5376,168,32,200,1,14,
229376,1,1,2,173.611,1,3584,7,3,64,49152,75264,2,0.106483,1024,2,4320,84,12,28,Tesla C2050,4,15,1,56.9662,172,8,12,512,512,2,2817720320,7,0,20,4,16,8,0.328125,0.106542,1000,3584,168,32,200,1,14,
344064,1,1,2,164.84,1,5376,7,3,64,49152,150528,2,0.0840933,1024,2,5760,42,12,28,Tesla C2050,4,15,1,72.1176,172,8,9,768,768,2,2817720320,7,0,20,6,16,8,0.4375,0.0841582,1000,5376,168,32,200,1,14,
458752,1,1,2,139.88,1,7168,7,3,64,49152,225792,2,0.0880918,1024,2,7200,28,12,28,Tesla C2050,4,15,1,68.8472,172,8,7,1024,1024,2,2817720320,7,0,20,8,16,8,0.492188,0.088156,1000,7168,168,32,200,1,14,
172032,1,1,2,164.166,1,2688,7,3,64,49152,39424,2,0.264039,1024,2,3744,99,9,99,Tesla C2050,4,15,1,37.6214,202,8,14,384,384,2,2817720320,7,0,20,4,24,4,0.229167,0.264101,1000,2688,198,32,200,1,14,
258048,1,1,2,169.316,1,4032,7,3,64,49152,78848,2,0.134821,1024,2,4992,44,8,88,Tesla C2050,4,15,1,51.7354,180,8,10,576,576,2,2817720320,7,0,20,6,24,4,0.305556,0.134884,1000,4032,176,32,200,1,14,
344064,1,1,2,173.181,1,5376,7,3,64,49152,118272,2,0.166844,1024,2,6240,33,9,99,Tesla C2050,4,15,1,59.5311,202,8,8,768,768,2,2817720320,7,0,20,8,24,4,0.34375,0.166902,1000,5376,198,32,200,1,14,
258048,1,1,2,172.728,1,4032,7,3,64,49152,78848,2,0.132148,1024,2,4992,88,8,44,Tesla C2050,4,15,1,52.7781,180,8,10,576,576,2,2817720320,7,0,20,4,24,6,0.305556,0.132219,1000,4032,176,32,200,1,14,
387072,1,1,2,145.351,1,6048,7,3,64,49152,157696,2,0.117778,1024,2,6656,44,8,44,Tesla C2050,4,15,1,59.2172,180,8,8,864,864,2,2817720320,7,0,20,6,24,6,0.407407,0.117842,1000,6048,176,32,200,1,14,
344064,1,1,2,168.481,1,5376,7,3,64,49152,118272,2,0.171495,1024,2,6240,99,9,33,Tesla C2050,4,15,1,57.9155,202,8,8,768,768,2,2817720320,7,0,20,4,24,8,0.34375,0.171558,1000,5376,198,32,200,1,14,
229376,1,1,2,210.213,1,3584,7,3,64,49152,53760,2,0.151458,1024,2,4896,90,6,90,Tesla C2050,4,15,1,49.2688,184,8,11,512,512,2,2817720320,7,0,20,4,32,4,0.234375,0.151515,1000,3584,180,32,200,1,14,
344064,1,1,2,194.898,1,5376,7,3,64,49152,107520,2,0.1225,1024,2,6528,45,6,90,Tesla C2050,4,15,1,60.9056,184,8,8,768,768,2,2817720320,7,0,20,6,32,4,0.3125,0.122566,1000,5376,180,32,200,1,14,
458752,1,1,2,167.292,1,7168,7,3,64,49152,161280,2,0.126863,1024,2,8160,30,6,90,Tesla C2050,4,15,1,58.8135,184,8,7,1024,1024,2,2817720320,7,0,20,8,32,4,0.351562,0.126926,1000,7168,180,32,200,1,14,
344064,1,1,2,192.934,1,5376,7,3,64,49152,107520,2,0.123744,1024,2,6528,90,6,45,Tesla C2050,4,15,1,60.2918,184,8,8,768,768,2,2817720320,7,0,20,4,32,6,0.3125,0.123814,1000,5376,180,32,200,1,14,
458752,1,1,2,169.525,1,7168,7,3,64,49152,161280,2,0.125191,1024,2,8160,90,6,30,Tesla C2050,4,15,1,59.5986,184,8,7,1024,1024,2,2817720320,7,0,20,4,32,8,0.351562,0.125254,1000,7168,180,32,200,1,14,
129024,1,1,2,200.202,1,2016,7,3,64,49152,7168,2,0.920622,1024,3,2560,100,50,100,Tesla C2050,4,15,1,11.1223,206,8,20,576,288,3,2817720320,7,0,20,6,8,6,0.0555556,0.92067,1000,4032,200,32,200,1,14,
172032,1,1,2,197.101,1,2688,7,3,64,49152,14336,2,0.623387,1024,3,3200,50,50,100,Tesla C2050,4,15,1,16.4251,206,8,16,768,384,3,2817720320,7,0,20,8,8,6,0.0833333,0.623438,1000,5376,200,32,200,1,14,
172032,1,1,2,195.879,1,2688,7,3,64,49152,14336,2,0.627276,1024,3,3200,100,50,50,Tesla C2050,4,15,1,16.3233,206,8,16,768,384,3,2817720320,7,0,20,6,8,8,0.0833333,0.627325,1000,5376,200,32,200,1,14,
229376,1,1,2,226.43,1,3584,7,3,64,49152,28672,2,0.361728,1024,3,4000,50,50,50,Tesla C2050,4,15,1,28.3037,206,8,13,1024,512,3,2817720320,7,0,20,8,8,8,0.125,0.36179,1000,7168,200,32,200,1,14,
258048,1,1,2,243.968,1,4032,7,3,64,49152,21504,2,0.445559,1024,3,4608,96,16,96,Tesla C2050,4,15,1,20.3307,198,8,11,1152,576,3,2817720320,7,0,20,6,16,6,0.0833333,0.445617,1000,8064,192,32,200,1,14,
344064,1,1,2,240.885,1,5376,7,3,64,49152,43008,2,0.300819,1024,3,5760,48,16,96,Tesla C2050,4,15,1,30.1107,198,8,9,1536,768,3,2817720320,7,0,20,8,16,6,0.125,0.30088,1000,10752,192,32,200,1,14,
344064,1,1,2,241.621,1,5376,7,3,64,49152,43008,2,0.299904,1024,3,5760,96,16,48,Tesla C2050,4,15,1,30.2026,198,8,9,1536,768,3,2817720320,7,0,20,6,16,8,0.125,0.299964,1000,10752,192,32,200,1,14,
458752,1,1,2,197.292,1,7168,7,3,64,49152,86016,2,0.244841,1024,3,7200,48,16,48,Tesla C2050,4,15,1,36.9922,198,8,7,2048,1024,3,2817720320,7,0,20,8,16,8,0.1875,0.244908,1000,14336,192,32,200,1,14,
387072,1,1,2,209.225,1,6048,7,3,64,49152,35840,2,0.528525,1024,3,6656,100,10,100,Tesla C2050,4,15,1,19.3727,206,8,8,1728,864,3,2817720320,7,0,20,6,24,6,0.0925926,0.528578,1000,12096,200,32,200,1,14,
229376,1,1,2,333.195,1,3584,7,3,64,49152,3584,2,1.96687,1024,4,4000,100,100,100,Tesla C2050,4,15,1,5.20618,208,8,13,1536,512,4,2817720320,7,0,20,8,8,8,0.015625,1.96689,1000,10752,200,32,200,1,14,
458752,1,1,2,275.929,1,7168,7,3,64,49152,17920,2,0.949998,1024,4,7200,100,20,100,Tesla C2050,4,15,1,10.7785,208,8,7,3072,1024,4,2817720320,7,0,20,8,16,8,0.0390625,0.950043,1000,21504,200,32,200,1,14,
28672,2,1,2,58.2235,1,448,7,3,64,49152,28672,2,0.175801,1024,1,960,100,25,50,Tesla C2050,4,20,1,58.2235,202,8,52,0,64,1,2817720320,7,0,20,2,8,2,1,0.175874,1000,0,200,32,200,1,14,
57344,2,1,2,75.5385,1,896,7,3,64,49152,57344,2,0.135498,1024,1,1440,50,25,50,Tesla C2050,4,20,1,75.5385,202,8,35,0,128,1,2817720320,7,0,20,4,8,2,1,0.13556,1000,0,200,32,200,1,14,
86016,2,1,2,71.043,1,1344,7,3,64,49152,86016,2,0.127456,1024,1,1920,32,24,48,Tesla C2050,4,20,1,71.043,194,8,26,0,192,1,2817720320,7,0,20,6,8,2,1,0.127524,1000,0,192,32,200,1,14,
114688,2,1,2,62.8985,1,1792,7,3,64,49152,114688,2,0.162736,1024,1,2400,25,25,50,Tesla C2050,4,20,1,62.8985,202,8,21,0,256,1,2817720320,7,0,20,8,8,2,1,0.162802,1000,0,200,32,200,1,14,
57344,2,1,2,72.1549,1,896,7,3,64,49152,57344,2,0.141853,1024,1,1600,100,25,25,Tesla C2050,4,20,1,72.1549,202,8,31,0,128,1,2817720320,7,0,20,2,8,4,1,0.141917,1000,0,200,32,200,1,14,
114688,2,1,2,63.2591,1,1792,7,3,64,49152,114688,2,0.16181,1024,1,2400,50,25,25,Tesla C2050,4,20,1,63.2591,202,8,21,0,256,1,2817720320,7,0,20,4,8,4,1,0.161874,1000,0,200,32,200,1,14,
172032,2,1,2,54.8235,1,2688,7,3,64,49152,172032,2,0.165193,1024,1,3200,32,24,24,Tesla C2050,4,20,1,54.8235,194,8,16,0,384,1,2817720320,7,0,20,6,8,4,1,0.165252,1000,0,192,32,200,1,14,
229376,2,1,2,54.2473,1,3584,7,3,64,49152,229376,2,0.188708,1024,1,4000,25,25,25,Tesla C2050,4,20,1,54.2473,202,8,13,0,512,1,2817720320,7,0,20,8,8,4,1,0.188765,1000,0,200,32,200,1,14,
86016,2,1,2,66.5459,1,1344,7,3,64,49152,86016,2,0.13608,1024,1,2240,96,24,16,Tesla C2050,4,20,1,66.5459,194,8,22,0,192,1,2817720320,7,0,20,2,8,6,1,0.136142,1000,0,192,32,200,1,14,
172032,2,1,2,53.4956,1,2688,7,3,64,49152,172032,2,0.169292,1024,1,3360,48,24,16,Tesla C2050,4,20,1,53.4956,194,8,15,0,384,1,2817720320,7,0,20,4,8,6,1,0.169354,1000,0,192,32,200,1,14,
258048,2,1,2,53.0707,1,4032,7,3,64,49152,258048,2,0.17064,1024,1,4480,32,24,16,Tesla C2050,4,20,1,53.0707,194,8,11,0,576,1,2817720320,7,0,20,6,8,6,1,0.17071,1000,0,192,32,200,1,14,
344064,2,1,2,50.0254,1,5376,7,3,64,49152,344064,2,0.181037,1024,1,5600,24,24,16,Tesla C2050,4,20,1,50.0254,194,8,9,0,768,1,2817720320,7,0,20,8,8,6,1,0.181102,1000,0,192,32,200,1,14,
114688,2,1,2,59.143,1,1792,7,3,64,49152,114688,2,0.153112,1024,1,2880,96,24,12,Tesla C2050,4,20,1,59.143,194,8,18,0,256,1,2817720320,7,0,20,2,8,8,1,0.153183,1000,0,192,32,200,1,14,
