Total FP,Elements/Thread,num_fields,phase_limit,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
229376,1,1,3,399.598,1,3584,27,3,64,49152,229376,0,0.0305376,1024,1,4320,24,12,48,Tesla C2050,4,20,1,399.598,194,8,12,0,512,1,2817720320,27,0,27,8,16,4,1,0.0306072,1000,0,192,26,200,1,14,
86016,1,1,3,405.361,1,1344,27,3,64,49152,86016,0,0.0301056,1024,1,2304,96,12,32,Tesla C2050,4,20,1,405.361,194,8,22,0,192,1,2817720320,27,0,27,2,16,6,1,0.0301721,1000,0,192,26,200,1,14,
172032,1,1,3,415.739,1,2688,27,3,64,49152,172032,0,0.0293511,1024,1,3456,48,12,32,Tesla C2050,4,20,1,415.739,194,8,15,0,384,1,2817720320,27,0,27,4,16,6,1,0.0294189,1000,0,192,26,200,1,14,
258048,1,1,3,406.804,1,4032,27,3,64,49152,258048,0,0.0299975,1024,1,4608,32,12,32,Tesla C2050,4,20,1,406.804,194,8,11,0,576,1,2817720320,27,0,27,6,16,6,1,0.0300651,1000,0,192,26,200,1,14,
344064,1,1,3,405.015,1,5376,27,3,64,49152,344064,0,0.0301333,1024,1,5760,24,12,32,Tesla C2050,4,20,1,405.015,194,8,9,0,768,1,2817720320,27,0,27,8,16,6,1,0.0301979,1000,0,192,26,200,1,14,
114688,1,1,3,414.556,1,1792,27,3,64,49152,114688,0,0.0294376,1024,1,2880,96,12,24,Tesla C2050,4,20,1,414.556,194,8,18,0,256,1,2817720320,27,0,27,2,16,8,1,0.0295029,1000,0,192,26,200,1,14,
229376,1,1,3,399.626,1,3584,27,3,64,49152,229376,0,0.0305397,1024,1,4320,48,12,24,Tesla C2050,4,20,1,399.626,194,8,12,0,512,1,2817720320,27,0,27,4,16,8,1,0.0306051,1000,0,192,26,200,1,14,
344064,1,1,3,412.29,1,5376,27,3,64,49152,344064,0,0.0296051,1024,1,5760,32,12,24,Tesla C2050,4,20,1,412.29,194,8,9,0,768,1,2817720320,27,0,27,6,16,8,1,0.029665,1000,0,192,26,200,1,14,
458752,1,1,3,294.641,1,7168,27,3,64,49152,458752,0,0.041445,1024,1,7200,24,12,24,Tesla C2050,4,20,1,294.641,194,8,7,0,1024,1,2817720320,27,0,27,8,16,8,1,0.0415101,1000,0,192,26,200,1,14,
43008,1,1,3,403.315,1,672,27,3,64,49152,43008,0,0.0302617,1024,1,1664,96,8,96,Tesla C2050,4,20,1,403.315,194,8,30,0,96,1,2817720320,27,0,27,2,24,2,1,0.0303252,1000,0,192,26,200,1,14,
86016,1,1,3,406.736,1,1344,27,3,64,49152,86016,0,0.0300054,1024,1,2496,48,8,96,Tesla C2050,4,20,1,406.736,194,8,20,0,192,1,2817720320,27,0,27,4,24,2,1,0.0300701,1000,0,192,26,200,1,14,
129024,1,1,3,416.39,1,2016,27,3,64,49152,129024,0,0.0293086,1024,1,3328,32,8,96,Tesla C2050,4,20,1,416.39,194,8,15,0,288,1,2817720320,27,0,27,6,24,2,1,0.0293729,1000,0,192,26,200,1,14,
172032,1,1,3,417.114,1,2688,27,3,64,49152,172032,0,0.0292584,1024,1,4160,24,8,96,Tesla C2050,4,20,1,417.114,194,8,12,0,384,1,2817720320,27,0,27,8,24,2,1,0.0293219,1000,0,192,26,200,1,14,
86016,1,1,3,406.305,1,1344,27,3,64,49152,86016,0,0.0300361,1024,1,2496,96,8,48,Tesla C2050,4,20,1,406.305,194,8,20,0,192,1,2817720320,27,0,27,2,24,4,1,0.030102,1000,0,192,26,200,1,14,
172032,1,1,3,417.057,1,2688,27,3,64,49152,172032,0,0.0292616,1024,1,3744,48,8,48,Tesla C2050,4,20,1,417.057,194,8,14,0,384,1,2817720320,27,0,27,4,24,4,1,0.029326,1000,0,192,26,200,1,14,
258048,1,1,3,407.237,1,4032,27,3,64,49152,258048,0,0.0299699,1024,1,4992,32,8,48,Tesla C2050,4,20,1,407.237,194,8,10,0,576,1,2817720320,27,0,27,6,24,4,1,0.0300331,1000,0,192,26,200,1,14,
344064,1,1,3,411.335,1,5376,27,3,64,49152,344064,0,0.029667,1024,1,6240,24,8,48,Tesla C2050,4,20,1,411.335,194,8,8,0,768,1,2817720320,27,0,27,8,24,4,1,0.0297339,1000,0,192,26,200,1,14,
129024,1,1,3,416.248,1,2016,27,3,64,49152,129024,0,0.0293129,1024,1,3328,96,8,32,Tesla C2050,4,20,1,416.248,194,8,15,0,288,1,2817720320,27,0,27,2,24,6,1,0.0293829,1000,0,192,26,200,1,14,
258048,1,1,3,402.268,1,4032,27,3,64,49152,258048,0,0.0303385,1024,1,4992,48,8,32,Tesla C2050,4,20,1,402.268,194,8,10,0,576,1,2817720320,27,0,27,4,24,6,1,0.0304041,1000,0,192,26,200,1,14,
387072,1,1,3,280.736,1,6048,27,3,64,49152,387072,0,0.0435046,1024,1,6656,32,8,32,Tesla C2050,4,20,1,280.736,194,8,8,0,864,1,2817720320,27,0,27,6,24,6,1,0.0435662,1000,0,192,26,200,1,14,
172032,1,1,3,417.07,1,2688,27,3,64,49152,172032,0,0.0292612,1024,1,4160,96,8,24,Tesla C2050,4,20,1,417.07,194,8,12,0,384,1,2817720320,27,0,27,2,24,8,1,0.029325,1000,0,192,26,200,1,14,
344064,1,1,3,411.305,1,5376,27,3,64,49152,344064,0,0.0296718,1024,1,6240,48,8,24,Tesla C2050,4,20,1,411.305,194,8,8,0,768,1,2817720320,27,0,27,4,24,8,1,0.029736,1000,0,192,26,200,1,14,
57344,1,1,3,403.689,1,896,27,3,64,49152,57344,0,0.0302339,1024,1,2176,96,6,96,Tesla C2050,4,20,1,403.689,194,8,23,0,128,1,2817720320,27,0,27,2,32,2,1,0.030297,1000,0,192,26,200,1,14,
114688,1,1,3,414.64,1,1792,27,3,64,49152,114688,0,0.029437,1024,1,3264,48,6,96,Tesla C2050,4,20,1,414.64,194,8,16,0,256,1,2817720320,27,0,27,4,32,2,1,0.0294969,1000,0,192,26,200,1,14,
172032,1,1,3,416.305,1,2688,27,3,64,49152,172032,0,0.0293118,1024,1,4352,32,6,96,Tesla C2050,4,20,1,416.305,194,8,12,0,384,1,2817720320,27,0,27,6,32,2,1,0.0293789,1000,0,192,26,200,1,14,
229376,1,1,3,399.43,1,3584,27,3,64,49152,229376,0,0.0305482,1024,1,5440,24,6,96,Tesla C2050,4,20,1,399.43,194,8,10,0,512,1,2817720320,27,0,27,8,32,2,1,0.0306201,1000,0,192,26,200,1,14,
114688,1,1,3,413.557,1,1792,27,3,64,49152,114688,0,0.0295087,1024,1,3264,96,6,48,Tesla C2050,4,20,1,413.557,194,8,16,0,256,1,2817720320,27,0,27,2,32,4,1,0.0295742,1000,0,192,26,200,1,14,
229376,1,1,3,399.642,1,3584,27,3,64,49152,229376,0,0.0305364,1024,1,4896,48,6,48,Tesla C2050,4,20,1,399.642,194,8,11,0,512,1,2817720320,27,0,27,4,32,4,1,0.0306039,1000,0,192,26,200,1,14,
344064,1,1,3,412.221,1,5376,27,3,64,49152,344064,0,0.0296045,1024,1,6528,32,6,48,Tesla C2050,4,20,1,412.221,194,8,8,0,768,1,2817720320,27,0,27,6,32,4,1,0.02967,1000,0,192,26,200,1,14,
458752,1,1,3,294.592,1,7168,27,3,64,49152,458752,0,0.0414457,1024,1,8160,24,6,48,Tesla C2050,4,20,1,294.592,194,8,7,0,1024,1,2817720320,27,0,27,8,32,4,1,0.041517,1000,0,192,26,200,1,14,
172032,1,1,3,415.782,1,2688,27,3,64,49152,172032,0,0.0293508,1024,1,4352,96,6,32,Tesla C2050,4,20,1,415.782,194,8,12,0,384,1,2817720320,27,0,27,2,32,6,1,0.0294158,1000,0,192,26,200,1,14,
344064,1,1,3,405.066,1,5376,27,3,64,49152,344064,0,0.0301309,1024,1,6528,48,6,32,Tesla C2050,4,20,1,405.066,194,8,8,0,768,1,2817720320,27,0,27,4,32,6,1,0.030194,1000,0,192,26,200,1,14,
229376,1,1,3,399.614,1,3584,27,3,64,49152,229376,0,0.0305415,1024,1,5440,96,6,24,Tesla C2050,4,20,1,399.614,194,8,10,0,512,1,2817720320,27,0,27,2,32,8,1,0.030606,1000,0,192,26,200,1,14,
458752,1,1,3,294.663,1,7168,27,3,64,49152,458752,0,0.041446,1024,1,8160,48,6,24,Tesla C2050,4,20,1,294.663,194,8,7,0,1024,1,2817720320,27,0,27,4,32,8,1,0.041507,1000,0,192,26,200,1,14,
57344,1,1,3,217.762,1,896,27,3,64,49152,10752,0,0.328456,1024,2,1440,99,33,99,Tesla C2050,4,20,1,40.8303,202,8,35,128,128,2,2817720320,27,0,27,4,8,4,0.1875,0.328516,1000,896,198,52,200,1,14,
114688,1,1,3,174.475,1,1792,27,3,64,49152,32256,0,0.273289,1024,2,2400,33,33,99,Tesla C2050,4,20,1,49.071,202,8,21,256,256,2,2817720320,27,0,27,8,8,4,0.28125,0.273347,1000,1792,198,52,200,1,14,
172032,1,1,3,175.287,1,2688,27,3,64,49152,64512,0,0.186003,1024,2,3200,32,32,48,Tesla C2050,4,20,1,65.7326,196,8,16,384,384,2,2817720320,27,0,27,8,8,6,0.375,0.186066,1000,2688,192,52,200,1,14,
114688,1,1,3,217.659,1,1792,27,3,64,49152,32256,0,0.219051,1024,2,2400,99,33,33,Tesla C2050,4,20,1,61.2166,202,8,21,256,256,2,2817720320,27,0,27,4,8,8,0.28125,0.219114,1000,1792,198,52,200,1,14,
229376,1,1,3,165.954,1,3584,27,3,64,49152,96768,0,0.191528,1024,2,4000,33,33,33,Tesla C2050,4,20,1,70.0118,202,8,13,512,512,2,2817720320,27,0,27,8,8,8,0.421875,0.191588,1000,3584,198,52,200,1,14,
229376,1,1,3,215.661,1,3584,27,3,64,49152,75264,0,0.115717,1024,2,4320,28,12,84,Tesla C2050,4,20,1,70.7639,172,8,12,512,512,2,2817720320,27,0,27,8,16,4,0.328125,0.115787,1000,3584,168,52,200,1,14,
229376,1,1,3,215.635,1,3584,27,3,64,49152,75264,0,0.115736,1024,2,4320,84,12,28,Tesla C2050,4,20,1,70.7553,172,8,12,512,512,2,2817720320,27,0,27,4,16,8,0.328125,0.115801,1000,3584,168,52,200,1,14,
458752,1,1,3,186.985,1,7168,27,3,64,49152,225792,0,0.0889693,1024,2,7200,28,12,28,Tesla C2050,4,20,1,92.0314,172,8,7,1024,1024,2,2817720320,27,0,27,8,16,8,0.492188,0.0890298,1000,7168,168,52,200,1,14,
344064,1,1,3,212.192,1,5376,27,3,64,49152,118272,0,0.183831,1024,2,6240,99,9,33,Tesla C2050,4,20,1,72.9409,202,8,8,768,768,2,2817720320,27,0,27,4,24,8,0.34375,0.183894,1000,5376,198,52,200,1,14,
172032,1,1,3,145.997,1,2688,27,3,64,49152,14336,0,1.13619,1024,3,3200,50,50,100,Tesla C2050,4,20,1,12.1664,206,8,16,768,384,3,2817720320,27,0,27,8,8,6,0.0833333,1.13624,1000,5376,200,52,200,1,14,
229376,1,1,3,139.088,1,3584,27,3,64,49152,28672,0,0.795071,1024,3,4000,50,50,50,Tesla C2050,4,20,1,17.386,206,8,13,1024,512,3,2817720320,27,0,27,8,8,8,0.125,0.795124,1000,7168,200,52,200,1,14,
458752,1,1,3,176.875,1,7168,27,3,64,49152,86016,0,0.36873,1024,3,7200,48,16,48,Tesla C2050,4,20,1,33.1641,198,8,7,2048,1024,3,2817720320,27,0,27,8,16,8,0.1875,0.36879,1000,14336,192,52,200,1,14,
229376,1,1,3,127.833,1,3584,27,3,64,49152,3584,0,6.92101,1024,4,4000,100,100,100,Tesla C2050,4,20,1,1.9974,208,8,13,1536,512,4,2817720320,27,0,27,8,8,8,0.015625,6.921,1000,10752,200,52,200,1,14,
458752,1,1,3,170.708,1,7168,27,3,64,49152,17920,0,2.07305,1024,4,7200,100,20,100,Tesla C2050,4,20,1,6.6683,208,8,7,3072,1024,4,2817720320,27,0,27,8,16,8,0.0390625,2.07309,1000,21504,200,52,200,1,14,
28672,2,1,3,368.03,1,448,27,3,64,49152,28672,0,0.0374971,1024,1,960,100,25,50,Tesla C2050,4,20,1,368.03,202,8,52,0,64,1,2817720320,27,0,27,2,8,2,1,0.0375621,1000,0,200,52,200,1,14,
57344,2,1,3,640.955,1,896,27,3,64,49152,57344,0,0.0214988,1024,1,1440,50,25,50,Tesla C2050,4,20,1,640.955,202,8,35,0,128,1,2817720320,27,0,27,4,8,2,1,0.0215678,1000,0,200,52,200,1,14,
86016,2,1,3,673.451,1,1344,27,3,64,49152,86016,0,0.0180946,1024,1,1920,32,24,48,Tesla C2050,4,20,1,673.451,194,8,26,0,192,1,2817720320,27,0,27,6,8,2,1,0.0181611,1000,0,192,52,200,1,14,
114688,2,1,3,678.018,1,1792,27,3,64,49152,114688,0,0.0203215,1024,1,2400,25,25,50,Tesla C2050,4,20,1,678.018,202,8,21,0,256,1,2817720320,27,0,27,8,8,2,1,0.0203888,1000,0,200,52,200,1,14,
57344,2,1,3,641.189,1,896,27,3,64,49152,57344,0,0.0214956,1024,1,1600,100,25,25,Tesla C2050,4,20,1,641.189,202,8,31,0,128,1,2817720320,27,0,27,2,8,4,1,0.02156,1000,0,200,52,200,1,14,
114688,2,1,3,678.01,1,1792,27,3,64,49152,114688,0,0.0203234,1024,1,2400,50,25,25,Tesla C2050,4,20,1,678.01,202,8,21,0,256,1,2817720320,27,0,27,4,8,4,1,0.0203891,1000,0,200,52,200,1,14,
172032,2,1,3,680.798,1,2688,27,3,64,49152,172032,0,0.0179013,1024,1,3200,32,24,24,Tesla C2050,4,20,1,680.798,194,8,16,0,384,1,2817720320,27,0,27,6,8,4,1,0.0179651,1000,0,192,52,200,1,14,
229376,2,1,3,679.91,1,3584,27,3,64,49152,229376,0,0.0202664,1024,1,4000,25,25,25,Tesla C2050,4,20,1,679.91,202,8,13,0,512,1,2817720320,27,0,27,8,8,4,1,0.0203321,1000,0,200,52,200,1,14,
86016,2,1,3,673.416,1,1344,27,3,64,49152,86016,0,0.0180947,1024,1,2240,96,24,16,Tesla C2050,4,20,1,673.416,194,8,22,0,192,1,2817720320,27,0,27,2,8,6,1,0.018162,1000,0,192,52,200,1,14,
172032,2,1,3,679.662,1,2688,27,3,64,49152,172032,0,0.0179296,1024,1,3360,48,24,16,Tesla C2050,4,20,1,679.662,194,8,15,0,384,1,2817720320,27,0,27,4,8,6,1,0.0179951,1000,0,192,52,200,1,14,
258048,2,1,3,672.269,1,4032,27,3,64,49152,258048,0,0.0181312,1024,1,4480,32,24,16,Tesla C2050,4,20,1,672.269,194,8,11,0,576,1,2817720320,27,0,27,6,8,6,1,0.018193,1000,0,192,52,200,1,14,
344064,2,1,3,666.807,1,5376,27,3,64,49152,344064,0,0.0182756,1024,1,5600,24,24,16,Tesla C2050,4,20,1,666.807,194,8,9,0,768,1,2817720320,27,0,27,8,8,6,1,0.018342,1000,0,192,52,200,1,14,
114688,2,1,3,676.025,1,1792,27,3,64,49152,114688,0,0.0180252,1024,1,2880,96,24,12,Tesla C2050,4,20,1,676.025,194,8,18,0,256,1,2817720320,27,0,27,2,8,8,1,0.0180919,1000,0,192,52,200,1,14,
229376,2,1,3,677.033,1,3584,27,3,64,49152,229376,0,0.0179984,1024,1,4320,48,24,12,Tesla C2050,4,20,1,677.033,194,8,12,0,512,1,2817720320,27,0,27,4,8,8,1,0.018065,1000,0,192,52,200,1,14,
344064,2,1,3,668.999,1,5376,27,3,64,49152,344064,0,0.018216,1024,1,5760,32,24,12,Tesla C2050,4,20,1,668.999,194,8,9,0,768,1,2817720320,27,0,27,6,8,8,1,0.0182819,1000,0,192,52,200,1,14,
458752,2,1,3,667.423,1,7168,27,3,64,49152,458752,0,0.0182588,1024,1,7200,24,24,12,Tesla C2050,4,20,1,667.423,194,8,7,0,1024,1,2817720320,27,0,27,8,8,8,1,0.0183251,1000,0,192,52,200,1,14,
57344,2,1,3,639.413,1,896,27,3,64,49152,57344,0,0.019065,1024,1,1728,96,12,48,Tesla C2050,4,20,1,639.413,194,8,29,0,128,1,2817720320,27,0,27,2,16,2,1,0.0191278,1000,0,192,52,200,1,14,
114688,2,1,3,675.687,1,1792,27,3,64,49152,114688,0,0.0180274,1024,1,2592,48,12,48,Tesla C2050,4,20,1,675.687,194,8,19,0,256,1,2817720320,27,0,27,4,16,2,1,0.018101,1000,0,192,52,200,1,14,
172032,2,1,3,680.536,1,2688,27,3,64,49152,172032,0,0.0179051,1024,1,3456,32,12,48,Tesla C2050,4,20,1,680.536,194,8,15,0,384,1,2817720320,27,0,27,6,16,2,1,0.017972,1000,0,192,52,200,1,14,
229376,2,1,3,677.704,1,3584,27,3,64,49152,229376,0,0.017984,1024,1,4320,24,12,48,Tesla C2050,4,20,1,677.704,194,8,12,0,512,1,2817720320,27,0,27,8,16,2,1,0.0180471,1000,0,192,52,200,1,14,
114688,2,1,3,675.981,1,1792,27,3,64,49152,114688,0,0.0180265,1024,1,2880,96,12,24,Tesla C2050,4,20,1,675.981,194,8,18,0,256,1,2817720320,27,0,27,2,16,4,1,0.0180931,1000,0,192,52,200,1,14,
229376,2,1,3,677.328,1,3584,27,3,64,49152,229376,0,0.0179915,1024,1,4320,48,12,24,Tesla C2050,4,20,1,677.328,194,8,12,0,512,1,2817720320,27,0,27,4,16,4,1,0.0180571,1000,0,192,52,200,1,14,
344064,2,1,3,667.971,1,5376,27,3,64,49152,344064,0,0.0182447,1024,1,5760,32,12,24,Tesla C2050,4,20,1,667.971,194,8,9,0,768,1,2817720320,27,0,27,6,16,4,1,0.0183101,1000,0,192,52,200,1,14,
458752,2,1,3,667.501,1,7168,27,3,64,49152,458752,0,0.0182565,1024,1,7200,24,12,24,Tesla C2050,4,20,1,667.501,194,8,7,0,1024,1,2817720320,27,0,27,8,16,4,1,0.0183229,1000,0,192,52,200,1,14,
172032,2,1,3,679.86,1,2688,27,3,64,49152,172032,0,0.0179275,1024,1,4032,96,12,16,Tesla C2050,4,20,1,679.86,194,8,13,0,384,1,2817720320,27,0,27,2,16,6,1,0.0179899,1000,0,192,52,200,1,14,
344064,2,1,3,666.582,1,5376,27,3,64,49152,344064,0,0.0182818,1024,1,6048,48,12,16,Tesla C2050,4,20,1,666.582,194,8,9,0,768,1,2817720320,27,0,27,4,16,6,1,0.0183482,1000,0,192,52,200,1,14,
516096,2,1,3,667.936,1,8064,27,3,64,49152,516096,0,0.0182497,1024,1,8064,32,12,16,Tesla C2050,4,20,1,667.936,194,8,7,0,1152,1,2817720320,27,0,27,6,16,6,1,0.018311,1000,0,192,52,200,1,14,
688128,2,1,3,669.217,1,10752,27,3,64,49152,688128,0,0.0182111,1024,1,10080,24,12,16,Tesla C2050,4,20,1,669.217,194,8,5,0,1536,1,2817720320,27,0,27,8,16,6,1,0.018276,1000,0,192,52,200,1,14,
229376,2,1,3,677.409,1,3584,27,3,64,49152,229376,0,0.0179893,1024,1,5184,96,12,12,Tesla C2050,4,20,1,677.409,194,8,10,0,512,1,2817720320,27,0,27,2,16,8,1,0.018055,1000,0,192,52,200,1,14,
458752,2,1,3,667.467,1,7168,27,3,64,49152,458752,0,0.018258,1024,1,7776,48,12,12,Tesla C2050,4,20,1,667.467,194,8,7,0,1024,1,2817720320,27,0,27,4,16,8,1,0.0183239,1000,0,192,52,200,1,14,
688128,2,1,3,672.339,1,10752,27,3,64,49152,688128,0,0.018126,1024,1,10368,32,12,12,Tesla C2050,4,20,1,672.339,194,8,5,0,1536,1,2817720320,27,0,27,6,16,8,1,0.0181911,1000,0,192,52,200,1,14,
917504,2,1,3,530.89,1,14336,27,3,64,49152,917504,0,0.0229725,1024,1,12960,24,12,12,Tesla C2050,4,20,1,530.89,194,8,4,0,2048,1,2817720320,27,0,27,8,16,8,1,0.0230379,1000,0,192,52,200,1,14,
86016,2,1,3,673.637,1,1344,27,3,64,49152,86016,0,0.0180911,1024,1,2496,96,8,48,Tesla C2050,4,20,1,673.637,194,8,20,0,192,1,2817720320,27,0,27,2,24,2,1,0.0181561,1000,0,192,52,200,1,14,
172032,2,1,3,679.923,1,2688,27,3,64,49152,172032,0,0.0179231,1024,1,3744,48,8,48,Tesla C2050,4,20,1,679.923,194,8,14,0,384,1,2817720320,27,0,27,4,24,2,1,0.0179882,1000,0,192,52,200,1,14,
258048,2,1,3,670.862,1,4032,27,3,64,49152,258048,0,0.0181654,1024,1,4992,32,8,48,Tesla C2050,4,20,1,670.862,194,8,10,0,576,1,2817720320,27,0,27,6,24,2,1,0.0182312,1000,0,192,52,200,1,14,
344064,2,1,3,667.241,1,5376,27,3,64,49152,344064,0,0.018268,1024,1,6240,24,8,48,Tesla C2050,4,20,1,667.241,194,8,8,0,768,1,2817720320,27,0,27,8,24,2,1,0.0183301,1000,0,192,52,200,1,14,
172032,2,1,3,679.815,1,2688,27,3,64,49152,172032,0,0.0179265,1024,1,4160,96,8,24,Tesla C2050,4,20,1,679.815,194,8,12,0,384,1,2817720320,27,0,27,2,24,4,1,0.0179911,1000,0,192,52,200,1,14,
