Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
1,3,8448,73.9485,113.585,3072,5,2,7,4,0,0.342656,64,6336,1,96,1500,Tesla C2050,62,4,4,14,3,2,6004,5456,1152,1152,2,11,1,64,6,0.645833,0.342725,1000,3072,12,3,
1,3,11264,80.7406,110.238,4096,5,2,7,4,0,0.313826,64,7920,1,96,1000,Tesla C2050,62,6,4,14,3,2,6004,8184,1536,1536,2,11,1,64,8,0.726562,0.313894,1000,4096,12,3,
1,3,14080,82.9903,106.228,5120,5,2,7,4,0,0.305317,64,9504,1,96,750,Tesla C2050,62,8,4,14,3,2,6004,10912,1920,1920,2,11,1,64,10,0.775,0.305385,1000,5120,12,3,
1,3,16896,88.4351,108.669,6144,5,2,7,4,0,0.286514,64,11088,1,96,600,Tesla C2050,62,10,4,14,3,2,6004,13640,2304,2304,2,11,1,64,12,0.807292,0.286583,1000,6144,12,3,
1,3,8448,57.0342,114.981,3072,5,2,7,4,0,0.444298,64,7056,1,63,3000,Tesla C2050,94,2,4,14,3,2,6004,4136,1152,1152,2,11,1,96,4,0.489583,0.444365,1000,3072,12,3,
1,3,12672,70.4968,106.591,4608,5,2,7,4,0,0.359435,64,9408,1,63,1500,Tesla C2050,94,4,4,14,3,2,6004,8272,1728,1728,2,11,1,96,6,0.652778,0.359506,1000,4608,12,3,
1,3,16896,80.5151,108.212,6144,5,2,7,4,0,0.314704,64,11760,1,63,1000,Tesla C2050,94,6,4,14,3,2,6004,12408,2304,2304,2,11,1,96,8,0.734375,0.314773,1000,6144,12,3,
1,3,21120,62.5137,78.7673,7680,5,2,7,4,0,0.405348,64,14112,1,63,750,Tesla C2050,94,8,4,14,3,2,6004,16544,2880,2880,2,11,1,96,10,0.783333,0.405415,1000,7680,12,3,
1,3,11264,56.6111,113.524,4096,5,2,7,4,0,0.447617,64,9360,1,47,3000,Tesla C2050,126,2,4,14,3,2,6004,5544,1536,1536,2,11,1,128,4,0.492188,0.447686,1000,4096,12,3,
1,3,16896,74.3913,111.884,6144,5,2,7,4,0,0.340611,64,12480,1,47,1500,Tesla C2050,126,4,4,14,3,2,6004,11088,2304,2304,2,11,1,128,6,0.65625,0.340685,1000,6144,12,3,
1,3,22528,61.0529,81.621,8192,5,2,7,4,0,0.415048,64,15600,1,47,1000,Tesla C2050,126,6,4,14,3,2,6004,16632,3072,3072,2,11,1,128,8,0.738281,0.415115,1000,8192,12,3,
1,3,6336,53.6145,183.576,1536,5,2,7,4,0,0.472638,64,3264,1,214,3000,Tesla C2050,28,2,4,14,3,2,6006,1848,1152,576,3,11,1,32,6,0.291667,0.472708,1000,3072,12,3,
1,3,8448,76.447,174.503,2048,5,2,7,4,0,0.331455,64,4080,1,214,1500,Tesla C2050,28,4,4,14,3,2,6006,3696,1536,768,3,11,1,32,8,0.4375,0.331524,1000,4096,12,3,
1,3,10560,86.8258,165.162,2560,5,2,7,4,0,0.291827,64,4896,1,214,1000,Tesla C2050,28,6,4,14,3,2,6006,5544,1920,960,3,11,1,32,10,0.525,0.291895,1000,5120,12,3,
1,3,12672,99.5506,170.431,3072,5,2,7,4,0,0.25451,64,5712,1,214,750,Tesla C2050,28,8,4,14,3,2,6006,7392,2304,1152,3,11,1,32,12,0.583333,0.254584,1000,6144,12,3,
1,3,12672,53.6747,171.759,3072,5,2,7,4,0,0.472114,64,6336,1,100,3000,Tesla C2050,60,2,4,14,3,2,6006,3960,2304,1152,3,11,1,64,6,0.3125,0.472178,1000,6144,12,3,
1,3,16896,76.5164,163.235,4096,5,2,7,4,0,0.331154,64,7920,1,100,1500,Tesla C2050,60,4,4,14,3,2,6006,7920,3072,1536,3,11,1,64,8,0.46875,0.331223,1000,8192,12,3,
1,3,21120,88.4743,157.288,5120,5,2,7,4,0,0.286387,64,9504,1,100,1000,Tesla C2050,60,6,4,14,3,2,6006,11880,3840,1920,3,11,1,64,10,0.5625,0.286456,1000,10240,12,3,
1,3,25344,100.491,160.786,6144,5,2,7,4,0,0.252132,64,11088,1,100,750,Tesla C2050,60,8,4,14,3,2,6006,15840,4608,2304,3,11,1,64,12,0.625,0.252201,1000,12288,12,3,
1,3,19008,51.8181,161.672,4608,5,2,7,4,0,0.48903,64,9408,1,65,3000,Tesla C2050,92,2,4,14,3,2,6006,6072,3456,1728,3,11,1,96,6,0.319444,0.489096,1000,9216,12,3,
1,3,25344,76.5342,159.191,6144,5,2,7,4,0,0.331082,64,11760,1,65,1500,Tesla C2050,92,4,4,14,3,2,6006,12144,4608,2304,3,11,1,96,8,0.479167,0.331146,1000,12288,12,3,
1,3,31680,70.9228,122.933,7680,5,2,7,4,0,0.357281,64,14112,1,65,1000,Tesla C2050,92,6,4,14,3,2,6006,18216,5760,2880,3,11,1,96,10,0.575,0.357346,1000,15360,12,3,
1,3,25344,54.9767,168.889,6144,5,2,7,4,0,0.460929,64,12480,1,48,3000,Tesla C2050,124,2,4,14,3,2,6006,8184,4608,2304,3,11,1,128,6,0.322917,0.460995,1000,12288,12,3,
1,3,33792,62.437,127.871,8192,5,2,7,4,0,0.405848,64,15600,1,48,1500,Tesla C2050,124,4,4,14,3,2,6006,16368,6144,3072,3,11,1,128,8,0.484375,0.405913,1000,16384,12,3,
1,3,11264,51.6948,253.649,2048,5,2,7,4,0,0.490197,64,4080,1,230,3000,Tesla C2050,26,2,4,14,3,2,6008,2288,2304,768,4,11,1,32,8,0.203125,0.490262,1000,6144,12,3,
1,3,14080,79.8674,244.927,2560,5,2,7,4,0,0.317257,64,4896,1,230,1500,Tesla C2050,26,4,4,14,3,2,6008,4576,2880,960,4,11,1,32,10,0.325,0.317326,1000,7680,12,3,
1,3,16896,98.7382,242.238,3072,5,2,7,4,0,0.256612,64,5712,1,230,1000,Tesla C2050,26,6,4,14,3,2,6008,6864,3456,1152,4,11,1,32,12,0.40625,0.256679,1000,9216,12,3,
1,3,22528,51.592,226.73,4096,5,2,7,4,0,0.491174,64,7920,1,103,3000,Tesla C2050,58,2,4,14,3,2,6008,5104,4608,1536,4,11,1,64,8,0.226562,0.491239,1000,12288,12,3,
1,3,28160,79.8329,219.274,5120,5,2,7,4,0,0.31739,64,9504,1,103,1500,Tesla C2050,58,4,4,14,3,2,6008,10208,5760,1920,4,11,1,64,10,0.3625,0.317463,1000,15360,12,3,
1,3,33792,100.641,221.141,6144,5,2,7,4,0,0.251758,64,11088,1,103,1000,Tesla C2050,58,6,4,14,3,2,6008,15312,6912,2304,4,11,1,64,12,0.453125,0.251827,1000,18432,12,3,
1,3,33792,52.9709,223.749,6144,5,2,7,4,0,0.478383,64,11760,1,66,3000,Tesla C2050,90,2,4,14,3,2,6008,7920,6912,2304,4,11,1,96,8,0.234375,0.478451,1000,18432,12,3,
1,3,42240,65.2283,172.203,7680,5,2,7,4,0,0.388471,64,14112,1,66,1500,Tesla C2050,90,4,4,14,3,2,6008,15840,8640,2880,4,11,1,96,10,0.375,0.388543,1000,23040,12,3,
1,3,45056,42.7429,178.722,8192,5,2,7,4,0,0.592878,64,15600,1,49,3000,Tesla C2050,122,2,4,14,3,2,6008,10736,9216,3072,4,11,1,128,8,0.238281,0.592941,1000,24576,12,3,
1,3,17600,46.3181,308.787,2560,5,2,7,4,0,0.547112,64,4896,1,250,3000,Tesla C2050,24,2,4,14,3,2,6010,2640,3840,960,5,11,1,32,10,0.15,0.547173,1000,10240,12,3,
1,3,21120,75.9428,303.771,3072,5,2,7,4,0,0.33366,64,5712,1,250,1500,Tesla C2050,24,4,4,14,3,2,6010,5280,4608,1152,5,11,1,32,12,0.25,0.333725,1000,12288,12,3,
1,3,35200,48.7485,278.191,5120,5,2,7,4,0,0.519834,64,9504,1,107,3000,Tesla C2050,56,2,4,14,3,2,6010,6160,7680,1920,5,11,1,64,10,0.175,0.519893,1000,20480,12,3,
1,3,42240,79.939,273.711,6144,5,2,7,4,0,0.316975,64,11088,1,107,1500,Tesla C2050,56,4,4,14,3,2,6010,12320,9216,2304,5,11,1,64,12,0.291667,0.317042,1000,24576,12,3,
1,3,52800,39.7954,216.487,7680,5,2,7,4,0,0.636795,64,14112,1,68,3000,Tesla C2050,88,2,4,14,3,2,6010,9680,11520,2880,5,11,1,96,10,0.183333,0.636858,1000,30720,12,3,
1,3,25344,38.0806,331.453,3072,5,2,7,4,0,0.665473,64,5712,1,272,3000,Tesla C2050,22,2,4,14,3,2,6012,2904,5760,1152,6,11,1,32,12,0.114583,0.665536,1000,15360,12,3,
1,3,50688,43.6258,309.918,6144,5,2,7,4,0,0.580875,64,11088,1,111,3000,Tesla C2050,54,2,4,14,3,2,6012,7128,11520,2304,6,11,1,64,12,0.140625,0.580941,1000,30720,12,3,
2,3,2816,60.0986,59.9383,2048,5,2,7,4,0,0.421631,64,4080,1,187,750,Tesla C2050,32,8,4,20,3,2,6002,2816,0,768,1,11,1,32,4,1,0.421707,1000,0,16,3,
2,3,4224,58.8196,58.6627,3072,5,2,7,4,0,0.430806,64,5712,1,187,500,Tesla C2050,32,12,4,20,3,2,6002,4224,0,1152,1,11,1,32,6,1,0.430877,1000,0,16,3,
2,3,5632,57.2672,57.1145,4096,5,2,7,4,0,0.442488,64,7344,1,187,375,Tesla C2050,32,16,4,20,3,2,6002,5632,0,1536,1,11,1,32,8,1,0.442557,1000,0,16,3,
2,3,7040,54.7926,54.6465,5120,5,2,7,4,0,0.462474,64,8976,1,187,300,Tesla C2050,32,20,4,20,3,2,6002,7040,0,1920,1,11,1,32,10,1,0.462544,1000,0,16,3,
2,3,8448,55.3694,55.2217,6144,5,2,7,4,0,0.457658,64,10608,1,187,250,Tesla C2050,32,24,4,20,3,2,6002,8448,0,2304,1,11,1,32,12,1,0.457726,1000,0,16,3,
2,3,5632,65.5751,65.0505,4096,5,2,7,4,0,0.38642,64,7920,1,93,750,Tesla C2050,64,8,4,20,3,2,6002,5632,0,1536,1,11,1,64,4,1,0.386488,1000,0,16,3,
2,3,8448,64.2661,63.752,6144,5,2,7,4,0,0.39429,64,11088,1,93,500,Tesla C2050,64,12,4,20,3,2,6002,8448,0,2304,1,11,1,64,6,1,0.39436,1000,0,16,3,
2,3,11264,61.8782,61.3831,8192,5,2,7,4,0,0.40951,64,14256,1,93,375,Tesla C2050,64,16,4,20,3,2,6002,11264,0,3072,1,11,1,64,8,1,0.409579,1000,0,16,3,
2,3,14080,57.9531,57.4895,10240,5,2,7,4,0,0.437249,64,17424,1,93,300,Tesla C2050,64,20,4,20,3,2,6002,14080,0,3840,1,11,1,64,10,1,0.437319,1000,0,16,3,
2,3,16896,59.2195,58.7458,12288,5,2,7,4,0,0.427899,64,20592,1,93,250,Tesla C2050,64,24,4,20,3,2,6002,16896,0,4608,1,11,1,64,12,1,0.427967,1000,0,16,3,
2,3,8448,66.2959,65.7656,6144,5,2,7,4,0,0.38221,64,11760,1,62,750,Tesla C2050,96,8,4,20,3,2,6002,8448,0,2304,1,11,1,96,4,1,0.382286,1000,0,16,3,
2,3,12672,59.5592,59.0827,9216,5,2,7,4,0,0.425467,64,16464,1,62,500,Tesla C2050,96,12,4,20,3,2,6002,12672,0,3456,1,11,1,96,6,1,0.425526,1000,0,16,3,
2,3,16896,61.743,61.249,12288,5,2,7,4,0,0.410408,64,21168,1,62,375,Tesla C2050,96,16,4,20,3,2,6002,16896,0,4608,1,11,1,96,8,1,0.410476,1000,0,16,3,
2,3,21120,49.0935,48.7007,15360,5,2,7,4,0,0.516148,64,25872,1,62,300,Tesla C2050,96,20,4,20,3,2,6002,21120,0,5760,1,11,1,96,10,1,0.51624,1000,0,16,3,
2,3,11264,65.5075,64.2847,8192,5,2,7,4,0,0.38681,64,15600,1,46,750,Tesla C2050,128,8,4,20,3,2,6002,11264,0,3072,1,11,1,128,4,1,0.386887,1000,0,16,3,
2,3,16896,64.1312,62.9341,12288,5,2,7,4,0,0.395125,64,21840,1,46,500,Tesla C2050,128,12,4,20,3,2,6002,16896,0,4608,1,11,1,128,6,1,0.39519,1000,0,16,3,
2,3,22528,50.6031,49.6585,16384,5,2,7,4,0,0.500776,64,28080,1,46,375,Tesla C2050,128,16,4,20,3,2,6002,22528,0,6144,1,11,1,128,8,1,0.500839,1000,0,16,3,
2,3,5632,88.6296,126.051,2048,5,2,7,4,0,0.285888,64,4080,1,200,1000,Tesla C2050,30,6,4,19,3,2,6004,3960,768,768,2,11,1,32,4,0.703125,0.285954,1000,2048,24,3,
2,3,8448,94.1925,120.566,3072,5,2,7,4,0,0.268996,64,5712,1,200,600,Tesla C2050,30,10,4,19,3,2,6004,6600,1152,1152,2,11,1,32,6,0.78125,0.269066,1000,3072,24,3,
2,3,11264,95.1194,115.801,4096,5,2,7,4,0,0.266378,64,7344,1,200,428,Tesla C2050,30,14,4,19,3,2,6004,9240,1536,1536,2,11,1,32,8,0.820312,0.266444,1000,4096,24,3,
2,3,14080,94.7886,112.23,5120,5,2,7,4,0,0.267303,64,8976,1,200,333,Tesla C2050,30,18,4,19,3,2,6004,11880,1920,1920,2,11,1,32,10,0.84375,0.267374,1000,5120,24,3,
2,3,16896,95.8037,111.183,6144,5,2,7,4,0,0.264474,64,10608,1,200,272,Tesla C2050,30,22,4,19,3,2,6004,14520,2304,2304,2,11,1,32,12,0.859375,0.264541,1000,6144,24,3,
2,3,11264,98.8861,135.012,4096,5,2,7,4,0,0.256222,64,7920,1,96,1000,Tesla C2050,62,6,4,19,3,2,6004,8184,1536,1536,2,11,1,64,4,0.726562,0.256295,1000,4096,24,3,
2,3,16896,102.807,126.33,6144,5,2,7,4,0,0.246453,64,11088,1,96,600,Tesla C2050,62,10,4,19,3,2,6004,13640,2304,2304,2,11,1,64,6,0.807292,0.246519,1000,6144,24,3,
2,3,22528,103.079,120.471,8192,5,2,7,4,0,0.245797,64,14256,1,96,428,Tesla C2050,62,14,4,19,3,2,6004,19096,3072,3072,2,11,1,64,8,0.847656,0.24587,1000,8192,24,3,
2,3,28160,101.128,114.946,10240,5,2,7,4,0,0.250541,64,17424,1,96,333,Tesla C2050,62,18,4,19,3,2,6004,24552,3840,3840,2,11,1,64,10,0.871875,0.250613,1000,10240,24,3,
2,3,33792,103.275,115.06,12288,5,2,7,4,0,0.245329,64,20592,1,96,272,Tesla C2050,62,22,4,19,3,2,6004,30008,4608,4608,2,11,1,64,12,0.888021,0.245402,1000,12288,24,3,
2,3,16896,96.7044,129.971,6144,5,2,7,4,0,0.262011,64,11760,1,63,1000,Tesla C2050,94,6,4,19,3,2,6004,12408,2304,2304,2,11,1,96,4,0.734375,0.262077,1000,6144,24,3,
2,3,25344,100.511,121.578,9216,5,2,7,4,0,0.252082,64,16464,1,63,600,Tesla C2050,94,10,4,19,3,2,6004,20680,3456,3456,2,11,1,96,6,0.815972,0.252152,1000,9216,24,3,
2,3,33792,106.813,122.884,12288,5,2,7,4,0,0.237203,64,21168,1,63,428,Tesla C2050,94,14,4,19,3,2,6004,28952,4608,4608,2,11,1,96,8,0.856771,0.237275,1000,12288,24,3,
2,3,42240,87.7006,98.1265,15360,5,2,7,4,0,0.288913,64,25872,1,63,333,Tesla C2050,94,18,4,19,3,2,6004,37224,5760,5760,2,11,1,96,10,0.88125,0.288983,1000,15360,24,3,
2,3,22528,96.1799,128.582,8192,5,2,7,4,0,0.263436,64,15600,1,47,1000,Tesla C2050,126,6,4,19,3,2,6004,16632,3072,3072,2,11,1,128,4,0.738281,0.263506,1000,8192,24,3,
2,3,33792,105.452,126.88,12288,5,2,7,4,0,0.240261,64,21840,1,47,600,Tesla C2050,126,10,4,19,3,2,6004,27720,4608,4608,2,11,1,128,6,0.820312,0.240336,1000,12288,24,3,
2,3,45056,87.7006,100.631,16384,5,2,7,4,0,0.288142,64,28080,1,47,428,Tesla C2050,126,14,4,19,3,2,5996,38808,6144,6144,2,11,1,128,8,0.861328,0.288213,1000,16384,24,3,
2,3,8448,85.4799,195.122,2048,5,2,7,4,0,0.296421,64,4080,1,214,1500,Tesla C2050,28,4,4,19,3,2,6006,3696,1536,768,3,11,1,32,4,0.4375,0.296491,1000,4096,24,3,
2,3,12672,107.754,184.474,3072,5,2,7,4,0,0.23513,64,5712,1,214,750,Tesla C2050,28,8,4,19,3,2,6006,7392,2304,1152,3,11,1,32,6,0.583333,0.235203,1000,6144,24,3,
2,3,16896,115.516,175.79,4096,5,2,7,4,0,0.219332,64,7344,1,214,500,Tesla C2050,28,12,4,19,3,2,6006,11088,3072,1536,3,11,1,32,8,0.65625,0.219398,1000,8192,24,3,
2,3,21120,119.172,170.018,5120,5,2,7,4,0,0.212594,64,8976,1,214,375,Tesla C2050,28,16,4,19,3,2,6006,14784,3840,1920,3,11,1,32,10,0.7,0.212668,1000,10240,24,3,
2,3,25344,122.682,168.025,6144,5,2,7,4,0,0.206512,64,10608,1,214,300,Tesla C2050,28,20,4,19,3,2,6006,18480,4608,2304,3,11,1,32,12,0.729167,0.206583,1000,12288,24,3,
2,3,16896,94.677,201.978,4096,5,2,7,4,0,0.267619,64,7920,1,100,1500,Tesla C2050,60,4,4,19,3,2,6006,7920,3072,1536,3,11,1,64,4,0.46875,0.267689,1000,8192,24,3,
2,3,25344,115.505,184.807,6144,5,2,7,4,0,0.219349,64,11088,1,100,750,Tesla C2050,60,8,4,19,3,2,6006,15840,4608,2304,3,11,1,64,6,0.625,0.21942,1000,12288,24,3,
2,3,33792,125.196,178.056,8192,5,2,7,4,0,0.202359,64,14256,1,100,500,Tesla C2050,60,12,4,19,3,2,6006,23760,6144,3072,3,11,1,64,8,0.703125,0.202435,1000,16384,24,3,
2,3,42240,127.844,170.459,10240,5,2,7,4,0,0.19817,64,17424,1,100,375,Tesla C2050,60,16,4,19,3,2,6006,31680,7680,3840,3,11,1,64,10,0.75,0.198241,1000,20480,24,3,
2,3,50688,133.722,171.164,12288,5,2,7,4,0,0.189455,64,20592,1,100,300,Tesla C2050,60,20,4,19,3,2,6006,39600,9216,4608,3,11,1,64,12,0.78125,0.189528,1000,24576,24,3,
2,3,25344,91.3221,189.95,6144,5,2,7,4,0,0.277455,64,11760,1,65,1500,Tesla C2050,92,4,4,19,3,2,6006,12144,4608,2304,3,11,1,96,4,0.479167,0.277523,1000,12288,24,3,
2,3,38016,115.756,180.58,9216,5,2,7,4,0,0.218873,64,16464,1,65,750,Tesla C2050,92,8,4,19,3,2,6006,24288,6912,3456,3,11,1,96,6,0.638889,0.218943,1000,18432,24,3,
2,3,50688,131.405,182.215,12288,5,2,7,4,0,0.192802,64,21168,1,65,500,Tesla C2050,92,12,4,19,3,2,6006,36432,9216,4608,3,11,1,96,8,0.71875,0.192869,1000,24576,24,3,
2,3,63360,111.873,145.435,15360,5,2,7,4,0,0.226472,64,25872,1,65,375,Tesla C2050,92,16,4,19,3,2,6006,48576,11520,5760,3,11,1,96,10,0.766667,0.226543,1000,30720,24,3,
2,3,33792,93.3962,191.275,8192,5,2,7,4,0,0.271286,64,15600,1,48,1500,Tesla C2050,124,4,4,19,3,2,6006,16368,6144,3072,3,11,1,128,4,0.484375,0.27136,1000,16384,24,3,
2,3,50688,122.924,188.811,12288,5,2,7,4,0,0.206103,64,21840,1,48,750,Tesla C2050,124,8,4,19,3,2,6006,32736,9216,4608,3,11,1,128,6,0.645833,0.206176,1000,24576,24,3,
2,3,67584,108.596,148.27,16384,5,2,7,4,0,0.233306,64,28080,1,48,500,Tesla C2050,124,12,4,19,3,2,6006,49104,12288,6144,3,11,1,128,8,0.726562,0.233378,1000,32768,24,3,
2,3,11264,57.5315,282.288,2048,5,2,7,4,0,0.440454,64,4080,1,230,3000,Tesla C2050,26,2,4,18,3,2,6008,2288,2304,768,4,11,1,32,4,0.203125,0.440524,1000,6144,24,3,
2,3,16896,107.53,263.806,3072,5,2,7,4,0,0.235622,64,5712,1,230,1000,Tesla C2050,26,6,4,19,3,2,6008,6864,3456,1152,4,11,1,32,6,0.40625,0.235693,1000,9216,24,3,
2,3,22528,128.156,251.527,4096,5,2,7,4,0,0.197687,64,7344,1,230,600,Tesla C2050,26,10,4,19,3,2,6008,11440,4608,1536,4,11,1,32,8,0.507812,0.197759,1000,12288,24,3,
2,3,28160,139.413,243.979,5120,5,2,7,4,0,0.181722,64,8976,1,230,428,Tesla C2050,26,14,4,19,3,2,6008,16016,5760,1920,4,11,1,32,10,0.56875,0.181791,1000,15360,24,3,
2,3,33792,146.768,239.807,6144,5,2,7,4,0,0.172611,64,10608,1,230,333,Tesla C2050,26,18,4,19,3,2,6008,20592,6912,2304,4,11,1,32,12,0.609375,0.172681,1000,18432,24,3,
2,3,22528,61.9155,272.098,4096,5,2,7,4,0,0.409266,64,7920,1,103,3000,Tesla C2050,58,2,4,18,3,2,6008,5104,4608,1536,4,11,1,64,4,0.226562,0.409332,1000,12288,24,3,
2,3,33792,114.169,250.868,6144,5,2,7,4,0,0.221902,64,11088,1,103,1000,Tesla C2050,58,6,4,19,3,2,6008,15312,6912,2304,4,11,1,64,6,0.453125,0.221986,1000,18432,24,3,
2,3,45056,140.42,246.84,8192,5,2,7,4,0,0.180417,64,14256,1,103,600,Tesla C2050,58,10,4,19,3,2,6008,25520,9216,3072,4,11,1,64,8,0.566406,0.180487,1000,24576,24,3,
2,3,56320,152.456,238.964,10240,5,2,7,4,0,0.166166,64,17424,1,103,428,Tesla C2050,58,14,4,19,3,2,6008,35728,11520,3840,4,11,1,64,10,0.634375,0.166238,1000,30720,24,3,
2,3,67584,163.969,239.956,12288,5,2,7,4,0,0.154495,64,20592,1,103,333,Tesla C2050,58,18,4,19,3,2,6008,45936,13824,4608,4,11,1,64,12,0.679688,0.154566,1000,36864,24,3,
2,3,33792,61.906,261.491,6144,5,2,7,4,0,0.409331,64,11760,1,66,3000,Tesla C2050,90,2,4,18,3,2,6008,7920,6912,2304,4,11,1,96,4,0.234375,0.409395,1000,18432,24,3,
